n_tokens,n_chunks,total_bp,tss_bp,center_idx,tss_chunk_idx,tss_contain_chunk_idx,delta_chunks,center_chunk_bp_center,delta_bp,center_contains_tss,anchor_contains_tss,bp_per_token,chunk_bp_min,chunk_bp_max,ensembl_id,seq_len
30426,69,196608,98304,34,34,34,0,99689.5,1385.5,True,True,6.4618418457897855,616,4816,ENSG00000004799,196608
30590,69,196608,98304,34,34,34,0,99674.5,1370.5,True,True,6.427198430859758,1618,3757,ENSG00000140992,196608
29299,66,196608,98304,33,32,32,1,100302.0,1998.0,False,True,6.710399672343766,1942,4845,ENSG00000158571,196608
30789,69,196608,98304,34,34,34,0,97377.0,-927.0,True,True,6.385657215239209,2858,3574,ENSG00000123836,196608
29950,68,196608,98304,34,33,33,1,100780.5,2476.5,False,True,6.564540901502504,451,3907,ENSG00000170525,196608
29832,67,196608,98304,33,31,31,2,102951.0,4647.0,False,True,6.5905068382944485,2358,4343,ENSG00000114268,196608
29952,68,196608,98304,34,33,33,1,102624.0,4320.0,False,True,6.564102564102564,498,4430,ENSG00000067177,196608
30053,68,196608,98304,34,33,33,1,99952.5,1648.5,True,True,6.542042391774531,1237,3704,ENSG00000044446,196608
29695,67,196608,98304,33,33,33,0,99513.5,1209.5,True,True,6.620912611550766,2401,4761,ENSG00000102893,196608
28087,63,196608,98304,31,30,30,1,101696.0,3392.0,False,True,6.999964396339943,2818,4500,ENSG00000164776,196608
28769,65,196608,98304,32,32,32,0,98428.5,124.5,True,True,6.834022732802669,1651,4381,ENSG00000156873,196608
28071,63,196608,98304,31,32,32,-1,96337.5,-1966.5,False,True,7.003954258843646,2868,4127,ENSG00000241973,196608
28067,63,196608,98304,31,31,31,0,97502.0,-802.0,True,True,7.004952435244237,2980,4137,ENSG00000011405,196608
29635,67,196608,98304,33,33,33,0,97982.5,-321.5,True,True,6.634317529947697,1242,3765,ENSG00000133056,196608
30393,69,196608,98304,34,34,34,0,99506.5,1202.5,True,True,6.468857960714638,397,3927,ENSG00000139144,196608
30506,69,196608,98304,34,34,34,0,98992.0,688.0,True,True,6.4448960860158655,1145,3540,ENSG00000078142,196608
29728,67,196608,98304,33,32,32,1,100376.0,2072.0,False,True,6.613562970936491,2015,5222,ENSG00000121879,196608
27378,62,196608,98304,31,30,30,1,99991.0,1687.0,True,True,7.181240412009643,1289,4261,ENSG00000051382,196608
28304,64,196608,98304,32,31,31,1,100189.5,1885.5,False,True,6.946297343131713,1353,4092,ENSG00000171608,196608
30052,68,196608,98304,34,34,34,0,98783.0,479.0,True,True,6.542260082523626,1028,3947,ENSG00000105851,196608
28071,63,196608,98304,31,30,30,1,99879.5,1575.5,False,True,7.003954258843646,2833,4209,ENSG00000137193,196608
28425,64,196608,98304,32,31,31,1,100204.5,1900.5,False,True,6.916728232189974,2827,4954,ENSG00000102096,196608
30554,69,195109,98304,34,34,34,0,98747.0,443.0,True,True,6.385710545264122,1277,3734,ENSG00000198355,196608
30162,68,196608,98304,34,33,33,1,99934.5,1630.5,False,True,6.518400636562562,2058,3959,ENSG00000162878,196608
28896,65,196608,98304,32,33,33,-1,95850.0,-2454.0,False,True,6.803986710963455,2385,4051,ENSG00000143627,196608
29618,67,196608,98304,33,33,33,0,99423.0,1119.0,True,True,6.638125464244716,1471,3812,ENSG00000067225,196608
27680,62,196608,98304,31,30,30,1,101242.5,2938.5,False,True,7.102890173410405,2917,4319,ENSG00000123143,196608
29859,67,196608,98304,33,33,33,0,97550.0,-754.0,True,True,6.584547372651462,2698,4139,ENSG00000065243,196608
27660,62,196608,98304,31,30,30,1,100076.0,1772.0,False,True,7.108026030368763,3046,4454,ENSG00000160447,196608
28516,64,196608,98304,32,31,31,1,100538.5,2234.5,False,True,6.894655631925937,2791,3991,ENSG00000166851,196608
29773,67,196608,98304,33,33,33,0,98234.0,-70.0,True,True,6.603566990226044,2462,4995,ENSG00000145632,196608
28603,64,196608,98304,32,31,31,1,101784.5,3480.5,False,True,6.873684578540712,2979,3999,ENSG00000173846,196608
28788,65,196608,98304,32,32,32,0,98014.5,-289.5,True,True,6.8295122967903295,1528,5016,ENSG00000142731,196608
29765,67,196608,98304,33,34,34,-1,95677.0,-2627.0,False,True,6.605341844448177,2068,4096,ENSG00000185988,196608
28830,65,196608,98304,32,32,32,0,98185.5,-118.5,True,True,6.819562955254943,1870,4648,ENSG00000132356,196608
29646,67,196608,98304,33,32,32,1,100069.5,1765.5,False,True,6.631855899615463,1354,4046,ENSG00000162409,196608
29807,67,196608,98304,33,33,33,0,99153.0,849.0,True,True,6.596034488542959,2672,3730,ENSG00000111725,196608
30005,68,196608,98304,34,34,34,0,99563.0,1259.0,True,True,6.552507915347442,763,4728,ENSG00000131791,196608
28606,64,196608,98304,32,31,31,1,101766.5,3462.5,False,True,6.872963713906174,2881,4205,ENSG00000072062,196608
30268,68,196608,98304,34,33,33,1,101203.5,2899.5,False,True,6.495572882251883,2456,5126,ENSG00000142875,196608
29083,66,196608,98304,33,32,32,1,99902.0,1598.0,True,True,6.760237939689853,621,3899,ENSG00000165059,196608
29952,68,196608,98304,34,33,33,1,101806.0,3502.0,False,True,6.564102564102564,451,3952,ENSG00000181929,196608
30825,69,196608,98304,34,35,35,-1,96547.5,-1756.5,False,True,6.378199513381995,3037,3596,ENSG00000106617,196608
29779,67,196608,98304,33,32,32,1,100399.5,2095.5,False,True,6.6022364753685485,2319,4474,ENSG00000115592,196608
29951,68,196608,98304,34,32,32,2,102606.5,4302.5,False,True,6.564321725484959,431,3800,ENSG00000108946,196608
29637,67,196608,98304,33,32,32,1,100029.5,1725.5,False,True,6.633869824881061,1323,4151,ENSG00000188191,196608
26377,59,196608,98304,29,29,29,0,98110.0,-194.0,True,True,7.453766539030216,3144,4865,ENSG00000114302,196608
29315,66,196608,98304,33,32,32,1,100635.0,2331.0,False,True,6.706737165273751,2196,4354,ENSG00000005249,196608
28843,65,196608,98304,32,31,31,1,101401.5,3097.5,False,True,6.816489269493465,1985,3860,ENSG00000154229,196608
29062,66,196608,98304,33,31,31,2,103568.5,5264.5,False,True,6.765122840823068,565,4383,ENSG00000166501,196608
29825,67,196608,98304,33,33,33,0,98674.0,370.0,True,True,6.592053646269908,2838,3922,ENSG00000163932,196608
30429,69,196608,98304,34,34,34,0,99499.5,1195.5,True,True,6.461204771763778,697,3553,ENSG00000171132,196608
27693,62,196608,98304,31,29,29,2,102664.0,4360.0,False,True,7.099555844437222,3042,4244,ENSG00000126583,196608
30352,68,196608,98304,34,33,33,1,100174.0,1870.0,False,True,6.477596204533474,2993,4743,ENSG00000027075,196608
28011,63,196608,98304,31,31,31,0,99237.5,933.5,True,True,7.01895683838492,2518,4045,ENSG00000163558,196608
30343,68,196608,98304,34,33,33,1,100198.0,1894.0,False,True,6.479517516395874,3111,4521,ENSG00000065675,196608
30720,69,196608,98304,34,33,33,1,100406.5,2102.5,False,True,6.4,2335,4027,ENSG00000067606,196608
30400,69,196608,98304,34,33,33,1,100935.5,2631.5,False,True,6.467368421052631,450,4361,ENSG00000184304,196608
28308,64,196608,98304,32,31,31,1,100759.0,2455.0,False,True,6.9453158117846545,1646,4023,ENSG00000105287,196608
30174,68,196608,98304,34,33,33,1,100246.5,1942.5,False,True,6.515808311791608,1878,3849,ENSG00000115825,196608
28508,64,196608,98304,32,32,32,0,97920.0,-384.0,True,True,6.896590430756279,3165,4041,ENSG00000253729,196608
30554,69,196608,98304,34,34,34,0,99367.5,1063.5,True,True,6.4347712247168944,1475,4210,ENSG00000185532,196608
29979,68,196608,98304,34,33,33,1,102417.5,4113.5,False,True,6.5581907335134595,615,5227,ENSG00000138669,196608
29179,66,196608,98304,33,32,32,1,99768.0,1464.0,True,True,6.737996504335309,1285,3829,ENSG00000183943,196608
29023,65,196608,98304,32,32,32,0,98250.5,-53.5,True,True,6.774213554766909,2979,5085,ENSG00000149311,196608
29409,66,196608,98304,33,32,32,1,100104.0,1800.0,False,True,6.685300418239314,2913,3879,ENSG00000175054,196608
29724,67,196608,98304,33,33,33,0,98962.0,658.0,True,True,6.614452967299152,1960,4138,ENSG00000087586,196608
28946,65,196608,98304,32,32,32,0,96846.5,-1457.5,True,True,6.792233814689422,2987,4049,ENSG00000178999,196608
28880,65,196608,98304,32,31,31,1,100410.0,2106.0,False,True,6.80775623268698,2160,4310,ENSG00000105146,196608
28216,64,196608,98304,32,30,30,2,104250.5,5946.5,False,True,6.96796144031755,719,4263,ENSG00000167601,196608
28498,64,196608,98304,32,31,31,1,101466.0,3162.0,False,True,6.899010456874167,2547,4285,ENSG00000103507,196608
30752,69,196608,98304,34,34,34,0,98948.5,644.5,True,True,6.3933402705515086,2761,4554,ENSG00000136573,196608
29733,67,196608,98304,33,33,33,0,97701.5,-602.5,True,True,6.612450812228837,1842,3839,ENSG00000107779,196608
29457,66,196608,98304,33,32,32,1,99928.5,1624.5,False,True,6.67440676239943,3014,4571,ENSG00000138696,196608
27458,62,196608,98304,31,30,30,1,100510.5,2206.5,False,True,7.160317575934154,1976,4045,ENSG00000204217,196608
30572,69,196608,98304,34,33,33,1,100058.0,1754.0,False,True,6.4309825984561035,1492,3556,ENSG00000102010,196608
29191,66,196608,98304,33,33,33,0,99656.0,1352.0,True,True,6.735226610941728,1360,4028,ENSG00000157764,196608
29400,66,196608,98304,33,33,33,0,99432.0,1128.0,True,True,6.6873469387755105,2527,4202,ENSG00000160469,196608
31600,71,196608,98304,35,34,34,1,101432.5,3128.5,False,True,6.221772151898734,2330,3692,ENSG00000174672,196608
28406,64,196608,98304,32,31,31,1,101095.0,2791.0,False,True,6.9213546433852,1906,5129,ENSG00000010671,196608
28966,65,196608,98304,32,31,31,1,99988.5,1684.5,True,True,6.787544017123524,2778,4268,ENSG00000159792,196608
29785,67,196608,98304,33,33,33,0,97198.0,-1106.0,True,True,6.600906496558671,2472,4021,ENSG00000147613,196608
29544,67,196608,98304,33,32,32,1,100071.5,1767.5,False,True,6.654752233956133,765,4249,ENSG00000169398,196608
30658,69,196608,98304,34,34,34,0,98857.5,553.5,True,True,6.412942788179268,2075,3569,ENSG00000120899,196608
30844,70,196608,98304,35,34,34,1,100059.0,1755.0,False,True,6.374270522630009,474,4058,ENSG00000101213,196608
28571,64,196608,98304,32,32,32,0,99461.0,1157.0,True,True,6.881383220748312,2805,4151,ENSG00000112655,196608
30022,68,196608,98304,34,33,33,1,101394.0,3090.0,False,True,6.548797548464459,939,4650,ENSG00000118508,196608
27903,63,196608,98304,31,31,31,0,98315.5,11.5,True,True,7.046124072680357,1732,4135,ENSG00000132155,196608
31199,70,196608,98304,35,35,35,0,99609.5,1305.5,True,True,6.3017404403987305,2748,3698,ENSG00000165731,196608
29252,66,196608,98304,33,32,32,1,100526.0,2222.0,False,True,6.7211814576781075,1883,3719,ENSG00000124784,196608
30128,68,196608,98304,34,34,34,0,99110.5,806.5,True,True,6.525756771109931,1615,4424,ENSG00000058729,196608
28733,65,196608,98304,32,31,31,1,99901.0,1597.0,True,True,6.842585180802562,1306,4100,ENSG00000101782,196608
30124,68,196608,98304,34,33,33,1,101286.5,2982.5,False,True,6.526623290399681,1535,3712,ENSG00000137275,196608
29677,67,196608,98304,33,33,33,0,99607.5,1303.5,True,True,6.624928395727331,1592,4807,ENSG00000104312,196608
30871,70,196608,98304,35,34,34,1,100050.0,1746.0,False,True,6.3686955395030935,594,3722,ENSG00000129465,196608
31220,70,196608,98304,35,35,35,0,98882.5,578.5,True,True,6.297501601537476,2975,3631,ENSG00000183421,196608
29150,66,196608,98304,33,32,32,1,99865.0,1561.0,True,True,6.744699828473413,1057,3880,ENSG00000067900,196608
29649,67,196608,98304,33,33,33,0,99755.0,1451.0,True,True,6.631184862895882,1326,3825,ENSG00000134318,196608
30554,69,196608,98304,34,33,33,1,100095.0,1791.0,False,True,6.4347712247168944,1412,3761,ENSG00000185483,196608
29800,67,196608,98304,33,34,34,-1,96885.5,-1418.5,True,True,6.5975838926174495,2282,3837,ENSG00000169071,196608
30423,69,196608,98304,34,33,33,1,99879.5,1575.5,True,True,6.462479045459028,618,3865,ENSG00000047936,196608
28078,63,196608,98304,31,31,31,0,99760.0,1456.0,True,True,7.002208134482513,2976,4188,ENSG00000117676,196608
30448,69,196608,98304,34,34,34,0,98336.5,32.5,True,True,6.45717288491855,736,4334,ENSG00000071242,196608
30103,68,196608,98304,34,33,33,1,101285.0,2981.0,False,True,6.531176294721456,1420,4100,ENSG00000177189,196608
29645,67,196608,98304,33,33,33,0,98909.5,605.5,True,True,6.632079608702985,1371,4003,ENSG00000162302,196608
28830,65,196608,98304,32,33,33,-1,96559.5,-1744.5,False,True,6.819562955254943,1883,3909,ENSG00000100784,196608
30433,69,196608,98304,34,34,34,0,98900.0,596.0,True,True,6.460355535109914,654,4044,ENSG00000072133,196608
27429,62,196608,98304,31,30,30,1,102010.0,3706.0,False,True,7.167888001749973,1635,4174,ENSG00000108443,196608
29985,68,196608,98304,34,33,33,1,102486.5,4182.5,False,True,6.55687843921961,736,4083,ENSG00000175634,196608
29618,67,196608,98304,33,33,33,0,98059.0,-245.0,True,True,6.638125464244716,1163,4901,ENSG00000136643,196608
30116,68,196608,98304,34,33,33,1,100750.5,2446.5,False,True,6.528357019524505,1605,3776,ENSG00000198208,196608
29606,67,196608,98304,33,33,33,0,98944.5,640.5,True,True,6.640816050800513,972,4096,ENSG00000167524,196608
30119,68,196608,98304,34,33,33,1,99855.0,1551.0,True,True,6.527706763172748,1473,3860,ENSG00000163785,196608
28940,65,196608,98304,32,31,31,1,100812.5,2508.5,False,True,6.79364201796821,2521,3870,ENSG00000118515,196608
28493,64,196608,98304,32,32,32,0,97547.5,-756.5,True,True,6.900221106938546,3042,4088,ENSG00000101049,196608
28254,64,196608,98304,32,31,31,1,101947.5,3643.5,False,True,6.9585899341686135,1067,4197,ENSG00000104205,196608
31625,71,196599,98304,35,35,35,0,98033.5,-270.5,True,True,6.216569169960474,2505,3572,ENSG00000142178,196608
30116,68,196608,98304,34,34,34,0,99639.5,1335.5,True,True,6.528357019524505,1447,3621,ENSG00000170145,196608
28428,64,196608,98304,32,32,32,0,98749.0,445.0,True,True,6.9159983115238495,2128,4361,ENSG00000160584,196608
30466,69,196608,98304,34,33,33,1,100103.0,1799.0,False,True,6.453357841528261,833,3611,ENSG00000065613,196608
27882,63,196608,98304,31,32,32,-1,95906.5,-2397.5,False,True,7.051431030772542,1581,4105,ENSG00000157106,196608
30438,69,196608,98304,34,33,33,1,100181.5,1877.5,False,True,6.459294303173665,672,3724,ENSG00000169679,196608
29973,68,196608,98304,34,33,33,1,100375.5,2071.5,False,True,6.559503553197878,565,4523,ENSG00000156970,196608
28689,65,196608,98304,32,32,32,0,98882.5,578.5,True,True,6.85307957753843,978,4242,ENSG00000067191,196608
30103,68,196608,98304,34,33,33,1,100385.5,2081.5,False,True,6.531176294721456,1321,3641,ENSG00000165995,196608
28165,64,196608,98304,32,31,31,1,101423.0,3119.0,False,True,6.980578732469377,499,4143,ENSG00000167535,196608
29208,66,196608,98304,33,32,32,1,100212.5,1908.5,False,True,6.7313064913722265,1632,4000,ENSG00000182389,196608
29592,67,196608,98304,33,32,32,1,100285.5,1981.5,False,True,6.643957826439578,985,3984,ENSG00000198668,196608
29857,67,196608,98304,33,33,33,0,98123.5,-180.5,True,True,6.584988444920789,2632,3700,ENSG00000143933,196608
28430,64,196608,98304,32,31,31,1,100939.0,2635.0,False,True,6.915511783327471,2112,4118,ENSG00000160014,196608
29420,66,196608,98304,33,34,34,-1,96596.5,-1707.5,False,True,6.682800815771584,2968,3839,ENSG00000100065,196608
29398,66,196608,98304,33,32,32,1,99818.0,1514.0,True,True,6.687801891285122,2593,4945,ENSG00000198286,196608
29888,67,196608,98304,33,33,33,0,98652.5,348.5,True,True,6.578158458244111,2972,3892,ENSG00000141527,196608
30147,68,196608,98304,34,33,33,1,99706.5,1402.5,True,True,6.521643944671111,1717,4924,ENSG00000147044,196608
31907,72,196608,98304,36,36,36,0,99357.0,1053.0,True,True,6.161908045256527,1371,3547,ENSG00000129993,196608
30613,69,196608,98304,34,34,34,0,98314.5,10.5,True,True,6.4223695815503214,1957,3741,ENSG00000163788,196608
30553,69,196608,98304,34,32,32,2,103121.5,4817.5,False,True,6.434981834844368,1362,3858,ENSG00000072195,196608
28797,65,196608,98304,32,30,30,2,103501.0,5197.0,False,True,6.827377851859569,1503,4122,ENSG00000176170,196608
27698,62,196608,98304,31,30,30,1,102048.0,3744.0,False,True,7.098274243627698,3009,4170,ENSG00000063176,196608
29714,67,196608,98304,33,33,33,0,97388.0,-916.0,True,True,6.6166790065289085,1757,5014,ENSG00000153820,196608
30057,68,196608,98304,34,32,32,2,102664.0,4360.0,False,True,6.5411717736301025,1168,3940,ENSG00000197122,196608
30736,69,196608,98304,34,35,35,-1,96888.0,-1416.0,True,True,6.396668401874024,2680,4150,ENSG00000125508,196608
28512,64,196608,98304,32,31,31,1,100058.0,1754.0,False,True,6.895622895622895,2846,4497,ENSG00000096063,196608
27304,62,196608,98304,31,30,30,1,100157.5,1853.5,True,True,7.200703193671257,612,4391,ENSG00000135250,196608
30819,69,196608,98304,34,34,34,0,97723.0,-581.0,True,True,6.379441253772024,2920,3854,ENSG00000184343,196608
29883,67,196608,98304,33,33,33,0,99156.0,852.0,True,True,6.579259110531071,2903,4277,ENSG00000104375,196608
29635,67,196608,98304,33,33,33,0,99195.5,891.5,True,True,6.634317529947697,1432,3828,ENSG00000101109,196608
28723,65,196608,98304,32,32,32,0,98463.0,159.0,True,True,6.844967447690005,1330,3961,ENSG00000072786,196608
30538,69,196608,98304,34,34,34,0,98085.0,-219.0,True,True,6.438142641954286,1149,4225,ENSG00000118046,196608
30180,68,196608,98304,34,34,34,0,99608.5,1304.5,True,True,6.514512922465209,1995,3653,ENSG00000164543,196608
29862,67,196608,98304,33,33,33,0,99368.5,1064.5,True,True,6.583885875025116,2784,4557,ENSG00000081320,196608
29760,67,196608,98304,33,34,34,-1,95498.5,-2805.5,False,True,6.606451612903226,2015,3860,ENSG00000102572,196608
29756,67,196608,98304,33,33,33,0,98973.5,669.5,True,True,6.607339696195726,1923,4047,ENSG00000115694,196608
30183,68,196608,98304,34,33,33,1,101994.0,3690.0,False,True,6.513865420932313,1802,4673,ENSG00000134602,196608
30333,68,196608,98304,34,33,33,1,100228.5,1924.5,False,True,6.481653644545545,2825,4342,ENSG00000169302,196608
30335,68,196608,98304,34,33,33,1,100977.0,2673.0,False,True,6.481226306246909,2830,4864,ENSG00000152953,196608
31736,72,196608,98304,36,35,35,1,101608.5,3304.5,False,True,6.19510965465087,438,3768,ENSG00000165752,196608
29869,67,196608,98304,33,32,32,1,99878.0,1574.0,True,True,6.58234289731829,2852,4131,ENSG00000130413,196608
30463,69,196608,98304,34,33,33,1,99960.0,1656.0,False,True,6.453993369005023,1002,3741,ENSG00000125834,196608
28218,64,196608,98304,32,31,31,1,99890.5,1586.5,True,True,6.967467573889007,777,4054,ENSG00000112079,196608
29746,67,196608,98304,33,33,33,0,98879.5,575.5,True,True,6.609560949371344,2064,3959,ENSG00000211455,196608
30050,68,196608,98304,34,33,33,1,100185.0,1881.0,False,True,6.542695507487521,1066,3912,ENSG00000198648,196608
30580,69,196608,98304,34,34,34,0,99573.5,1269.5,True,True,6.429300196206671,1579,3770,ENSG00000060140,196608
29040,65,196608,98304,32,31,31,1,100062.5,1758.5,False,True,6.770247933884297,2951,4083,ENSG00000127952,196608
30747,69,196608,98304,34,34,34,0,98629.0,325.0,True,True,6.394379939506293,2678,3597,ENSG00000165025,196608
30070,68,196608,98304,34,32,32,2,102890.0,4586.0,False,True,6.5383438643165945,1310,3948,ENSG00000182253,196608
27234,61,196608,98304,30,30,30,0,99221.5,917.5,True,True,7.219211280017625,3119,4121,ENSG00000160551,196608
28587,64,196608,98304,32,30,30,2,102884.5,4580.5,False,True,6.8775317451988665,3000,4233,ENSG00000149930,196608
29082,66,196608,98304,33,31,31,2,102971.5,4667.5,False,True,6.7604703940581805,674,3844,ENSG00000135090,196608
28690,65,196608,98304,32,31,31,1,99964.5,1660.5,True,True,6.852840711049146,964,3920,ENSG00000183735,196608
29801,67,196608,98304,33,33,33,0,97462.5,-841.5,True,True,6.5973625046139395,2356,4301,ENSG00000135605,196608
29712,67,196608,98304,33,32,32,1,100288.0,1984.0,False,True,6.617124394184168,1701,3792,ENSG00000120156,196608
29871,67,196608,98304,33,33,33,0,99293.5,989.5,True,True,6.581902179371297,2952,3875,ENSG00000107140,196608
27622,62,196608,98304,31,30,30,1,100199.0,1895.0,False,True,7.117804648468612,3048,4211,ENSG00000070759,196608
30916,70,196608,98304,35,34,34,1,100668.0,2364.0,False,True,6.359425540173373,870,3540,ENSG00000106799,196608
30542,69,196608,98304,34,33,33,1,100023.0,1719.0,False,True,6.4372994564861505,1370,3740,ENSG00000163513,196608
